0.775,-15.497,-8.64
1.275,-10.746,-7.112
1.776,-7.589,-5.473
2.277,-5.22,-4.397
2.811,-3.208,-3.178
3.312,-1.645,-2.304
3.812,-0.304,-0.809
4.313,0.872,0.521
4.814,1.92,1.833
5.315,2.863,2.846
5.816,3.723,4.151
6.317,4.511,4.43
6.818,5.238,5.464
7.319,5.915,5.929
7.831,6.559,6.739
