0.644,-156.778,26.836
1.144,-121.825,26.625
1.644,-99.765,6.986
2.144,-83.611,13.665
2.644,-70.858,-11.1
3.144,-60.32,-5.418
3.644,-51.341,4.361
4.144,-43.519,-12.568
4.644,-36.589,-32.978
5.144,-30.368,-28.56
5.644,-24.724,-23.7
6.144,-19.559,-17.171
6.644,-14.801,-16.96
7.144,-10.386,-13.189
7.644,-6.271,-7.839
8.144,-2.416,-4.125
8.644,1.209,0.59
9.144,4.63,4.09
9.644,7.869,7.943
10.144,10.944,11.772
10.644,13.871,17.15
11.144,16.664,24.05
11.644,19.334,29.54
