0.757,0.999,-1.508
1.257,0.65,-0.178
1.758,0.419,-0.437
2.259,0.247,1.052
2.76,0.109,0.384
3.261,-0.006,0.47
3.762,-0.104,0.605
4.263,-0.19,0.584
4.763,-0.267,1.761
5.264,-0.335,1.145
5.765,-0.398,0.131
6.265,-0.455,-0.097
6.766,-0.508,-0.883
7.267,-0.557,-1.687
7.768,-0.603,-1.341
