0.598,-185.786,-144.021
1.098,-132.814,-118.357
1.598,-100.097,-96.868
2.098,-76.371,-72.854
2.598,-57.732,-54.9
3.097,-42.395,-44.925
3.597,-29.354,-34.546
4.097,-18.012,-20.818
4.597,-7.977,-7.889
5.097,1.02,-0.7
5.598,9.178,9.368
6.097,16.631,18.918
6.598,23.501,22.011
7.097,29.868,28.279
7.598,35.801,35.175
8.097,41.356,34.725
8.597,46.577,48.157
9.097,51.504,47.025
9.597,56.167,60.121
10.607,64.883,61.993
11.097,68.823,69.625
11.597,72.664,78.536
12.097,76.343,81.946
