0.658,-18.803,-6.63
1.158,-13.958,-5.047
1.659,-10.882,-8.581
2.16,-8.624,-7.444
2.66,-6.839,-6.192
3.161,-5.363,-5.482
3.695,-4.024,-4.533
4.196,-2.936,-4.132
4.71,-1.947,-3.086
5.211,-1.08,-2.44
5.715,-0.291,-1.597
6.216,0.428,-0.724
6.716,1.091,0.127
7.217,1.707,0.831
7.717,2.281,1.706
8.218,2.819,2.16
8.718,3.326,2.951
9.219,3.804,3.633
9.719,4.256,4.349
10.22,4.687,4.877
10.731,5.104,5.586
11.232,5.495,6.498
11.733,5.869,7.097
12.235,6.227,7.8
12.735,6.57,8.277
